"employee_number","joblevel","jobstatus","datehire","paymode","history","client_code","department_code","basic_rate","date_jobstatus","time_updated","position_id","position_level"
"employee2007","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP-TWNG","27871.75","2011-10-01","2018-02-05 14:34:28",125,4
"employee1433","REGULAR","1","2015-05-02","2",False,"MNL-RMP","MNL-RMP-TWNG","15734.67","2015-05-02","2018-12-13 15:36:36",123,4
"employee917","REGULAR","1","2011-10-21","2",False,"MNL-RMP","MNL-RMP-TWNG","20887.83","2011-10-21","2018-12-14 11:27:13",124,4
"employee832","REGULAR","1","2011-10-17","2",False,"MNL-RMP","MNL-RMP-TWNG","21549.83","2011-10-17","2018-12-14 12:59:53",124,4
"employee2461","REGULAR","1","2011-11-09","2",False,"MNL-RMP","MNL-RMP-TWNG","21957.83","2011-11-09","2018-12-14 13:06:58",124,4
"employee824","REGULAR","1","2011-10-13","2",False,"MNL-RMP","MNL-RMP-TWNG","22649.83","2011-10-13","2018-12-14 13:12:22",125,4
"employee251","REGULAR","1","2011-12-03","2",False,"MNL-RMP","MNL-RMP-TWNG","23734.03","2011-12-03","2018-12-14 13:30:12",124,4
"employee833","REGULAR","1","2011-10-12","2",False,"MNL-RMP","MNL-RMP-TWNG","23936.83","2011-10-12","2018-12-14 13:40:03",124,4
"employee809","REGULAR","1","2011-10-01","2",False,"MNL-RMP","MNL-RMP-TWNG","24959.83","2011-10-01","2018-12-14 14:17:10",125,4
"employee919","REGULAR","1","2011-12-30","2",False,"MNL-RMP","MNL-RMP-TWNG","27778.63","2011-12-30","2018-12-14 16:22:33",125,4
"employee939","REGULAR","1","2011-10-01","2",False,"MNL-RMP","MNL-RMP-TWNG","27778.63","2011-10-01","2018-12-14 16:23:10",125,4
"employee807","REGULAR","1","2011-11-10","2",False,"MNL-RMP","MNL-RMP-TWNG","28017.83","2011-11-10","2018-12-14 16:34:34",125,4
"employee837","REGULAR","1","2016-06-08","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2016-06-08","2018-12-15 14:47:22",123,4
"employee2100","REGULAR","1","2015-10-23","2",False,"MNL-RMP","MNL-RMP-TWNG","15085.8","2015-10-23","2018-12-15 15:36:12",123,4
"employee885","REGULAR","1","2016-01-06","2",False,"MNL-RMP","MNL-RMP-TWNG","15085.8","2016-01-06","2018-12-15 15:37:27",123,4
"employee1799","REGULAR","1","2016-02-24","2",False,"MNL-RMP","MNL-RMP-TWNG","15085.8","2016-02-24","2018-12-15 15:37:43",123,4
"employee861","REGULAR","1","2016-01-06","2",False,"MNL-RMP","MNL-RMP-TWNG","15475.12","2016-01-06","2018-12-15 15:56:25",123,4
"employee870","REGULAR","1","2016-01-06","2",False,"MNL-RMP","MNL-RMP-TWNG","15475.12","2016-01-06","2018-12-15 16:00:07",123,4
"employee783","REGULAR","1","2016-01-06","2",True,"MNL-RMP","MNL-RMP-TWNG","14823.04","2016-01-06","2018-02-05 14:50:10",123,4
"employee1830","REGULAR","1","2016-02-24","2",True,"MNL-RMP","MNL-RMP-TWNG","14433.72","2016-02-24","2018-02-05 14:52:04",123,4
"employee887","REGULAR","1","2015-08-10","2",True,"MNL-RMP","MNL-RMP-TWNG","14433.72","2015-08-10","2018-02-05 15:03:25",123,4
"employee549","REGULAR","1","2016-10-07","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2016-10-07","2018-02-05 15:08:49",123,4
"employee1766","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP","13525.29","2017-10-24","2017-11-16 15:26:40",123,4
"employee1589","REGULAR","1","2017-05-05","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-05-05","2018-02-05 16:00:46",183,4
"employee1761","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-24","2018-02-05 15:59:58",123,4
"employee1561","REGULAR","1","2017-05-05","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-05-05","2018-02-05 16:01:42",183,4
"employee1576","REGULAR","1","2017-05-05","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-05-05","2018-12-15 13:55:55",183,4
"employee1882","REGULAR","1","2015-03-26","2",False,"MNL-RMP","MNL-RMP-TWNG","15588.42","2015-03-26","2018-08-08 12:40:52",184,4
"employee1698","REGULAR","1","2016-08-09","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2016-08-09","2018-12-15 13:58:48",123,4
"employee3205","REGULAR","1","2017-07-06","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-07-06","2018-12-15 14:19:35",123,4
"employee845","REGULAR","1","2016-06-08","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2016-06-08","2018-12-15 14:20:22",123,4
"employee1800","REGULAR","1","2017-05-05","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-05-05","2018-12-15 14:35:40",183,4
"employee1665","REGULAR","1","2017-07-06","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-07-06","2018-12-15 14:37:33",123,4
"employee1692","REGULAR","1","2017-07-06","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-07-06","2018-12-15 14:43:14",123,4
"employee1589","REGULAR","1","2017-05-05","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-05-05","2018-12-15 14:50:11",183,4
"employee862","REGULAR","1","2016-06-08","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2016-06-08","2018-12-15 14:56:17",123,4
"employee905","REGULAR","1","2016-02-24","2",False,"MNL-RMP","MNL-RMP-TWNG","15085.8","2016-02-24","2018-12-15 15:37:58",123,4
"employee1763","PROBATIONARY","1","2017-10-10","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-10","2018-02-05 16:00:31",123,4
"employee1715","PROBATIONARY","1","2017-10-10","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-10","2018-02-05 15:42:45",123,4
"employee1785","PROBATIONARY","1","2017-10-10","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-10","2018-02-05 15:52:39",123,4
"employee1758","PROBATIONARY","1","2017-10-10","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-10","2018-02-05 15:59:45",123,4
"employee1723","PROBATIONARY","1","2017-10-10","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-10","2018-02-05 16:01:19",123,4
"employee1766","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-24","2018-02-05 15:42:27",123,4
"employee1777","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-24","2018-02-05 15:46:30",123,4
"employee3060","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-24","2018-02-05 16:02:00",123,4
"employee1774","PROBATIONARY","1","2017-11-06","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-11-06","2018-02-05 15:50:47",123,4
"employee1563","REGULAR","1","2017-05-05","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-05-05","2018-02-05 16:02:33",183,4
"employee542","REGULAR","1","2017-01-05","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-01-05","2018-12-15 13:54:27",123,4
"employee1660","REGULAR","1","2017-07-28","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-07-28","2018-12-15 14:40:06",123,4
"employee3154","REGULAR","1","2017-07-06","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-07-06","2018-12-15 14:46:17",123,4
"employee1571","REGULAR","1","2017-05-05","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-05-05","2018-12-15 14:47:51",183,4
"employee1661","REGULAR","1","2017-07-06","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-07-06","2018-12-15 14:50:40",123,4
"employee2478","REGULAR","1","2017-05-05","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-05-05","2018-12-15 14:50:58",183,4
"employee915","REGULAR","1","2016-06-08","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2016-06-08","2018-12-15 14:58:12",123,4
"employee1506","REGULAR","1","2017-03-07","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-03-07","2018-12-15 15:05:00",123,4
"employee913","REGULAR","1","2016-01-06","2",False,"MNL-RMP","MNL-RMP-TWNG","15475.12","2016-01-06","2018-12-15 15:59:04",123,4
"employee1741","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-24","2018-02-05 16:07:50",123,4
"employee1725","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-24","2018-02-05 16:04:16",123,4
"employee3065","PROBATIONARY","1","2017-10-24","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-10-24","2018-02-05 16:04:29",123,4
"employee955","REGULAR","1","2016-01-06","2",True,"MNL-RMP","MNL-RMP-PLS","14433.72","2016-01-06","2018-02-05 16:08:34",123,4
"employee1565","REGULAR","1","2017-05-05","2",True,"MNL-RMP","MNL-RMP-TWNG","13525.29","2017-05-05","2018-02-05 16:05:37",183,4
"employee852","REGULAR","1","2011-10-06","2",True,"MNL-RMP","MNL-RMP-PLS","17280.23","2011-10-06","2018-08-08 10:46:22",184,4
"employee2018","REGULAR","1","2011-11-19","2",False,"MNL-RMP","MNL-RMP-PLS","17952.72","2011-11-19","2018-08-08 10:42:02",184,4
"employee952","REGULAR","1","2012-01-16","2",False,"MNL-RMP","MNL-RMP-PLS","16021.74","2012-01-16","2018-12-13 16:07:24",124,4
"employee828","REGULAR","1","2014-03-24","2",False,"MNL-RMP","MNL-RMP-PLS","16008.88","2014-03-24","2018-08-08 11:54:34",184,4
"employee906","REGULAR","1","2014-01-03","2",False,"MNL-RMP","MNL-RMP-PLS","16305.34","2014-01-03","2018-08-08 13:01:13",184,4
"employee1431","REGULAR","1","2014-01-03","2",False,"MNL-RMP","MNL-RMP-PLS","15588.42","2014-01-03","2018-08-08 13:06:16",184,4
"employee835","REGULAR","1","2011-10-06","2",False,"MNL-RMP","MNL-RMP-PLS","19068.83","2011-10-06","2018-12-13 18:27:50",124,4
"employee3202","REGULAR","1","2016-09-02","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2016-09-02","2018-12-15 14:59:50",123,4
"employee1707","REGULAR","1","2017-07-06","2",False,"MNL-RMP","MNL-RMP-TWNG","14177.37","2017-07-06","2018-12-15 15:00:05",123,4
"employee869","REGULAR","1","2016-02-24","2",False,"MNL-RMP","MNL-RMP-PLS","15085.8","2016-02-24","2018-12-15 15:36:55",123,4
"employee947","REGULAR","1","2016-01-06","2",False,"MNL-RMP","MNL-RMP-PLS","15085.8","2016-01-06","2018-12-15 15:41:19",123,4
"employee2060","REGULAR","1","2016-01-06","2",False,"MNL-RMP","MNL-RMP-PLS","15475.12","2016-01-06","2018-12-15 15:56:42",123,4
"employee1635","PROBATIONARY","2","2017-07-06","2",True,"MNL-RMP","MNL-RMP-TWNG","12977.54","2017-08-23","2018-02-05 16:03:45",123,4
"employee851","REGULAR","1","2011-11-16","2",True,"MNL-RMP","MNL-RMP-PLS","15570.45","2011-11-16","2018-02-05 16:10:45",123,4
"employee1639","REGULAR","1","2017-07-06","2",True,"MNL-RMP","MNL-RMP-OFF","13525.29","2017-07-06","2018-02-05 16:16:09",123,4
"employee1676","REGULAR","1","2017-07-06","2",True,"MNL-RMP","MNL-RMP-OFF","13525.29","2017-07-06","2018-02-05 16:16:52",123,4
"employee856","REGULAR","1","2016-01-06","2",True,"MNL-RMP","MNL-RMP-OFF","14433.72","2016-01-06","2018-02-05 16:17:03",123,4
"employee1847","REGULAR","1","2011-10-01","2",False,"MNL-RMP","MNL-RMP-OFF","20000","2011-10-01","2018-09-11 10:50:28",199,10
"employee911","REGULAR","1","2011-10-06","2",False,"MNL-RMP","MNL-RMP-PLS","16892.36","2011-10-06","2018-08-08 11:29:37",184,4
"employee2057","REGULAR","1","2012-01-16","2",False,"MNL-RMP","MNL-RMP-OFF","16676.81","2012-01-16","2018-08-08 11:57:45",184,4
"employee3073","REGULAR","1","2017-04-11","2",True,"MNL-RMP","MNL-RMP-OFF","13525.29","2017-04-11","2018-02-05 16:16:30",123,4
"employee1796","REGULAR","1","2011-11-09","2",True,"MNL-RMP","MNL-RMP-PLS","21060","2011-11-09","2018-02-05 16:14:19",124,4
"employee1502","REGULAR","1","2015-08-27","2",False,"SKPI-CP","CP-PPC","14884.95","2015-08-27","2018-12-12 08:12:37",45,14
"employee802","REGULAR","1","2011-09-29","2",False,"MNL-RMP","MNL-RMP-PLS","22813.83","2011-09-29","2018-12-14 13:13:34",124,4
"employee910","REGULAR","1","2011-10-01","2",False,"MNL-RMP","MNL-RMP-OFF","25391.83","2011-10-01","2018-12-14 14:20:45",137,4
"employee1815","REGULAR","1","2012-10-01","2",False,"SLPI-HR","MNL-HR","26799.83","2012-10-01","2018-12-14 15:20:43",197,10
"employee567","REGULAR","1","2017-01-23","2",False,"MNL-RMP","MNL-RMP-OFF","14006.73","2017-01-23","2018-12-15 10:08:45",48,4
"employee2105","REGULAR","1","2016-08-09","2",False,"MNL-RMP","MNL-RMP-OFF","14177.37","2016-08-09","2018-12-15 14:43:58",123,4
"employee2095","REGULAR","1","2014-03-24","2",False,"MNL-RMP","MNL-RMP-PLS","15085.8","2014-03-24","2018-12-15 15:36:32",123,4
"employee922","REGULAR","1","2015-10-23","2",False,"MNL-RMP","MNL-RMP-OFF","15085.8","2015-10-23","2018-12-15 15:38:42",123,4
"employee2065","REGULAR","1","2015-10-08","2",False,"MNL-RMP","MNL-RMP-OFF","15475.12","2015-10-08","2018-12-15 15:55:34",123,4
"employee812","REGULAR","1","2012-02-14","2",False,"MNL-RMP","MNL-RMP-OFF","15604.89","2012-02-14","2018-12-15 16:07:18",123,4
"employee843","REGULAR","1","2016-06-08","2",True,"MNL-RMP","MNL-RMP-OFF","13525.29","2016-06-08","2018-02-05 16:17:22",123,4
"employee1878","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 09:06:40",123,4
"employee1853","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-06 12:57:14",182,4
"employee2817","PROBATIONARY","1","2018-02-01","2",True,"CEB-PSD","CEB-PSD","10000","2018-02-01","2018-02-06 12:45:41",136,4
"employee1892","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-06 11:08:00",182,4
"employee1925","PROBATIONARY","1","2018-02-01","2",True,"CEB-OSM","OSM","10000","2018-02-01","2018-02-06 11:31:15",136,4
"employee1890","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 09:47:08",123,4
"employee1885","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-06 13:59:56",182,4
"employee1833","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 08:40:03",123,4
"employee1856","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 09:31:57",123,4
"employee1824","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","10000","2018-02-01","2018-02-06 10:40:56",171,4
"employee1832","PROBATIONARY","1","2018-02-01","2",True,"CEB-PSD","CEB-PSD","10000","2018-02-01","2018-02-06 11:56:34",171,4
"employee2073","PROBATIONARY","1","2018-02-01","2",True,"SLPI-HR","MNL-HR","15000","2018-02-01","2018-02-06 08:59:47",233,4
"employee240","CONTRACTUAL","1","2011-10-01","2",True,"SKPI-CA","CPA","26683.75","2011-10-01","2018-04-02 18:18:51",235,22
"employee3174","CONTRACTUAL","1","2012-05-21","2",True,"SKPI-CA","CA","23320","2012-05-21","2018-02-07 10:12:21",235,24
"employee1668","REGULAR","1","2017-08-01","2",True,"SKPI-GM","OGM","35547.75","2017-08-01","2018-02-07 11:15:20",227,25
"employee1913","PROBATIONARY","1","2018-02-01","2",True,"CEB-CRG","CEB-CRG","12000","2018-02-01","2018-02-07 10:36:02",89,4
"employee2818","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 11:18:27",123,4
"employee1659","REGULAR","1","2017-08-01","2",False,"SKPI-PW","WAREHOUSE","14176.98","2017-08-01","2018-12-12 14:41:55",35,4
"employee252","REGULAR","1","2016-08-30","2",False,"SKPI-PW","PURCHASING","14006.73","2016-08-30","2018-12-12 14:44:11",56,13
"employee1175","REGULAR","1","2016-07-25","2",False,"SKPI-QA","QA","17199.83","2016-07-25","2018-12-12 15:01:52",14,12
"employee1919","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 10:20:39",123,4
"employee1861","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 10:50:25",123,4
"employee1908","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 10:59:15",123,4
"employee958","CONTRACTUAL","1","2012-07-16","2",True,"SKPI-CA","CCS","27365.75","2012-07-16","2018-04-02 18:31:09",235,16
"employee1873","CONTRACTUAL","1","2011-10-01","2",True,"SKPI-CA","CA","37859.75","2016-02-29","2018-04-03 10:32:53",235,21
"employee1675","REGULAR","1","2017-08-07","2",True,"MNL-CSD","MNL-CSD","13093.82","2017-08-07","2018-02-07 11:19:42",94,4
"employee1012","CONTRACTUAL","1","2011-10-01","2",True,"SKPI-CA","CA","35527.75","2011-10-01","2018-04-02 18:28:38",235,15
"employee3168","CONTRACTUAL","1","2011-10-01","2",True,"SKPI-CA","CPA","43315.75","2011-10-01","2018-04-02 18:21:37",235,21
"employee1860","CONTRACTUAL","1","2018-02-07","1",True,"SP","CGC","1","2018-02-07","2018-02-07 10:12:10",67,4
"employee973","CONTRACTUAL","1","2011-10-01","2",True,"SKPI-CA","CA","37859.75","2011-10-01","2018-04-02 18:22:55",235,21
"employee1415","REGULAR","5","2015-10-22","2",True,"SKPI-CF","CFS - 1ST SHIFT","14433.3","2018-02-07","2018-02-07 10:30:50",25,14
"employee1691","PROBATIONARY","1","2017-07-25","2",True,"SKPI-QA","QA","14886.75","2017-07-25","2018-02-07 15:39:05",14,4
"employee443","REGULAR","2","2014-10-16","2",True,"CEB-PSD","CEB-PSD","14000","2017-11-23","2018-01-26 17:37:55",132,4
"employee443","REGULAR","2","2014-10-16","2",False,"CEB-PSD","CEB-PSD","14000","2018-01-01","2018-02-08 11:51:46",132,4
"employee106","REGULAR","1","2015-03-02","2",True,"SLPI-HR","MNL-HR","30797.75","2015-03-02","2018-02-06 09:17:19",144,18
"employee108","REGULAR","1","2012-01-09","2",True,"SLPI-AC","PAYROLL","37507.75","2012-01-09","2018-02-09 13:52:05",142,15
"employee181","REGULAR","1","2011-12-15","2",True,"MNL-PSD","MNL-PSD","36835.75","2011-12-15","2018-02-09 13:49:56",19,3
"employee799","REGULAR","1","2016-03-07","2",False,"MNL-PSD","MNL-PSD","58319.83","2016-03-07","2018-12-14 18:45:49",177,17
"employee1655","REGULAR","1","2017-07-25","2",False,"SKPI-CP","CP-HALAL AM","14006.73","2017-07-25","2018-12-12 13:38:39",208,4
"employee1691","REGULAR","1","2017-07-25","2",False,"SKPI-QA","QA","15538.83","2017-07-25","2018-12-12 15:06:04",14,4
"employee106","REGULAR","1","2015-03-02","2",True,"SLPI-HR","MNL-HR","30797.75","2015-03-02","2018-02-09 13:51:17",144,15
"employee1818","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","42127.75","2011-10-01","2018-02-09 13:52:25",98,15
"employee1920","PROBATIONARY","1","2018-02-07","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-07","2018-02-07 14:20:28",123,4
"employee1863","PROBATIONARY","1","2018-02-01","2",True,"CEB-STN","CEB-STN","12750","2018-02-01","2018-02-07 17:19:12",130,4
"employee1889","PROBATIONARY","1","2018-02-01","2",True,"CEB-STN","CEB-STN","12750","2018-02-01","2018-02-07 16:55:47",130,4
"employee1887","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 13:28:33",123,4
"employee1893","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 13:19:03",123,4
"employee1658","PROBATIONARY","1","2017-07-25","2",True,"SKPI-PW","WAREHOUSE","13524.9","2017-07-25","2018-02-07 15:38:29",35,4
"employee1875","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 14:05:05",123,4
"employee1862","PROBATIONARY","1","2018-02-01","2",True,"CEB-RMP","CEB-RMP","12000","2018-02-01","2018-02-07 13:44:00",123,4
"employee1684","PROBATIONARY","1","2017-07-01","2",True,"CEB-OSM","OSM","20000","2017-07-01","2018-02-09 10:31:39",60,18
"employee2482","REGULAR","1","2012-02-15","2",True,"SLPI-SS","SUPPORT","26208.55","2012-02-15","2018-02-09 13:56:07",61,15
"employee1022","REGULAR","1","2011-12-12","2",True,"SLPI-PW","SLPI-PWHEAD","39751.75","2011-12-12","2018-02-09 13:54:44",57,15
"employee3052","REGULAR","1","2012-01-01","2",True,"SLPI-SS","SUPPORT","38563.75","2012-01-01","2018-02-09 13:54:33",60,15
"employee1812","REGULAR","1","2012-02-06","2",True,"SLPI-AF","ACCTNG","33547.75","2012-02-06","2018-02-09 13:54:18",121,15
"employee2214","REGULAR","1","2011-09-29","2",True,"SLPI-QA","QA","30547.75","2017-02-01","2018-02-09 13:55:05",151,15
"employee2513","REGULAR","1","2011-10-01","2",True,"SLPI-QA","QA","39254.95","2011-10-01","2018-02-09 13:55:16",149,15
"employee2482","REGULAR","1","2012-02-15","2",False,"SLPI-SS","SUPPORT","26860.63","2012-02-15","2018-12-14 15:45:25",61,18
"employee106","REGULAR","1","2015-03-02","2",False,"SLPI-HR","MNL-HR","31449.83","2015-03-02","2018-12-14 17:13:37",144,18
"employee1812","REGULAR","1","2012-02-06","2",False,"SLPI-AF","ACCTNG","34199.83","2012-02-06","2018-12-14 17:38:25",121,18
"employee1022","REGULAR","1","2011-12-12","2",False,"SLPI-PW","SLPI-PWHEAD","40403.83","2011-12-12","2018-12-14 18:06:47",57,18
"employee180","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","45691.75","2011-10-01","2018-02-09 13:52:37",98,15
"employee892","REGULAR","1","2015-04-15","2",True,"MNL-RMP","MNL-RMP-TWNG","14433.72","2015-04-15","2018-02-05 15:09:10",123,4
"employee108","REGULAR","1","2012-01-09","2",True,"SLPI-AC","PAYROLL","37507.75","2012-01-09","2018-02-09 14:00:08",142,18
"employee3052","REGULAR","1","2012-01-01","2",True,"SLPI-SS","SUPPORT","38563.75","2012-01-01","2018-02-09 13:59:32",60,18
"employee892","REGULAR","2","2015-04-15","2",False,"MNL-RMP","MNL-RMP-TWNG","14433.72","2018-02-05","2018-02-09 16:07:56",123,4
"employee1684","PROBATIONARY","1","2017-07-01","2",True,"CEB-OSM","OSM","20000","2017-07-01","2018-02-09 13:53:31",60,15
"employee1649","PROBATIONARY","1","2017-08-09","2",True,"MNL-CSD","MNL-CSD","20547.75","2017-08-09","2018-02-07 11:19:57",199,10
"employee1719","PROBATIONARY","2","2017-10-16","2",False,"CEB-OSM","OSM","12500","2018-01-26","2018-02-09 18:27:25",232,4
"employee1003","REGULAR","1","2015-12-15","2",True,"SKPI-CF","CFS - 3RD SHIFT","14433.3","2015-12-15","2018-01-15 14:07:41",13,14
