idno,description,balance,refresh_accrual,year_updated,used,procyear
employee2504,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee2504,VACATION LEAVE - REGULAR,0,TRUE,2018,90,2018
employee2504,SICK LEAVE,22.5,TRUE,2018,108,2018
employee2504,VACATION LEAVE - REGULAR,0,TRUE,2017,9,2017
employee2504,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee2504,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2504,SICK LEAVE,2.25,TRUE,2019,9,2019
employee2504,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee2504,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2504,SICK LEAVE,22.5,TRUE,2017,9,2017
employee2505,SICK LEAVE,11.25,TRUE,2019,0,2019
employee2505,VACATION LEAVE - REGULAR,99,TRUE,2017,18,2017
employee2505,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee2505,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2505,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee2505,SICK LEAVE,126,TRUE,2017,9,2017
employee2505,SICK LEAVE,63,TRUE,2018,72,2018
employee2506,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2506,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2506,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2506,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2508,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2508,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee251,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee251,SICK LEAVE,2.25,TRUE,2019,9,2019
employee251,VACATION LEAVE - REGULAR,0,TRUE,2017,9,2017
employee251,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee251,SICK LEAVE,9,TRUE,2017,54,2017
employee251,VACATION LEAVE - REGULAR,90,TRUE,2019,45,2019
employee251,SICK LEAVE,36,TRUE,2018,63,2018
employee2510,PATERNITY LEAVE - PROBI,21,FALSE,2018,0,2018
employee2511,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2511,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2512,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2512,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2512,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2512,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2513,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee2513,PATERNITY LEAVE,56,TRUE,2018,0,2018
employee2513,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2513,PATERNITY LEAVE,56,TRUE,2019,0,2019
employee2513,SICK LEAVE,81,TRUE,2017,35,2017
employee2513,SICK LEAVE,11.25,TRUE,2019,0,2019
employee2513,VACATION LEAVE - REGULAR,0,TRUE,2017,90,2017
employee2513,SICK LEAVE,54,TRUE,2018,54,2018
employee2513,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee2514,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee2514,SICK LEAVE,11.25,TRUE,2019,0,2019
employee2514,VACATION LEAVE - REGULAR,0,TRUE,2017,85.5,2017
employee2514,SICK LEAVE,108,TRUE,2018,27,2018
employee2514,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee2514,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee2514,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee2514,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2514,SICK LEAVE,126,TRUE,2017,9,2017
employee2514,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee2514,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2515,SICK LEAVE,2.25,TRUE,2019,9,2019
employee2515,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee2515,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee2515,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee2515,VACATION LEAVE - REGULAR,99,TRUE,2019,36,2019
employee2515,SICK LEAVE,0,TRUE,2018,99,2018
employee2515,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee2515,SICK LEAVE,31.5,TRUE,2017,85.5,2017
employee2515,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2515,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2515,VACATION LEAVE - REGULAR,0,TRUE,2017,81,2017
employee2518,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2518,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee252,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee252,SICK LEAVE,11.25,TRUE,2019,0,2019
employee252,VACATION LEAVE - REGULAR,117,TRUE,2018,18,2018
employee252,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee252,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee252,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee252,SICK LEAVE,135,FALSE,2017,0,2017
employee252,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee252,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee2521,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2521,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2524,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2524,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee2524,SICK LEAVE,36,TRUE,2018,99,2018
employee2524,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee2524,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee2524,SICK LEAVE,11.25,TRUE,2019,0,2019
employee2524,SICK LEAVE,36,TRUE,2017,9,2017
employee2524,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee2525,VACATION LEAVE - REG LESS THAN A YR,11.25,TRUE,2018,0,2018
employee2525,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2525,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2525,VACATION LEAVE - REG LESS THAN A YR,11.25,TRUE,2019,0,2019
employee2525,SICK LEAVE,11.25,TRUE,2018,22.5,2018
employee2525,SICK LEAVE,11.25,TRUE,2019,0,2019
employee253,SICK LEAVE,87.75,TRUE,2017,0,2017
employee253,SICK LEAVE,0,TRUE,2018,139.5,2018
employee253,VACATION LEAVE - REGULAR,15.75,TRUE,2017,54,2017
employee253,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee253,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee253,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee253,SICK LEAVE,2.25,TRUE,2019,9,2019
employee253,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee2532,PATERNITY LEAVE - PROBI,63,FALSE,2019,0,2019
employee2532,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2532,PATERNITY LEAVE,63,FALSE,2019,0,2019
employee2532,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2534,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2534,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2535,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2535,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2537,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2537,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2537,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2537,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2538,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2538,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee254,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee254,SICK LEAVE,11.25,TRUE,2019,0,2019
employee254,SICK LEAVE,58.5,FALSE,2017,0,2017
employee254,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee254,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee254,SICK LEAVE,13.5,TRUE,2018,103.5,2018
employee254,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee254,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee2542,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2542,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2545,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2545,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2546,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2546,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2546,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2546,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee255,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee255,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee255,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee255,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee255,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee255,SICK LEAVE,2.25,TRUE,2019,9,2019
employee255,SICK LEAVE,27,FALSE,2017,18,2017
employee255,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee255,SICK LEAVE,36,TRUE,2018,99,2018
employee255,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee2552,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2552,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2556,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2556,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee256,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee256,SICK LEAVE,4.5,TRUE,2018,121.5,2018
employee256,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee256,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee256,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee256,SICK LEAVE,11.25,TRUE,2019,0,2019
employee256,VACATION LEAVE - REGULAR,36,TRUE,2017,18,2017
employee256,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee256,SICK LEAVE,126,TRUE,2017,0,2017
employee256,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee256,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee256,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee2561,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2561,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2563,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2563,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2565,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2565,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee257,VACATION LEAVE - REGULAR,0,TRUE,2018,117,2018
employee257,SICK LEAVE,2.25,TRUE,2019,9,2019
employee257,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee257,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee257,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee257,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee257,VACATION LEAVE - REGULAR,90,TRUE,2017,0,2017
employee257,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee257,SICK LEAVE,148.5,TRUE,2017,9,2017
employee257,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee257,SICK LEAVE,63,TRUE,2018,63,2018
employee2579,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2579,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee258,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee258,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee258,SICK LEAVE,135,TRUE,2017,0,2017
employee258,SICK LEAVE,11.25,TRUE,2019,0,2019
employee258,VACATION LEAVE - REGULAR,0,TRUE,2017,117,2017
employee258,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee258,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee258,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee258,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee258,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee2581,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2581,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2584,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2584,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2584,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2584,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2585,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2585,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee259,SICK LEAVE,40.5,TRUE,2017,0,2017
employee259,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee259,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee259,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee259,VACATION LEAVE - REGULAR,0,TRUE,2018,108,2018
employee259,SICK LEAVE,11.25,TRUE,2019,0,2019
employee259,SICK LEAVE,81,TRUE,2018,54,2018
employee259,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee2590,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2590,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2594,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2594,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2595,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2595,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2596,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2596,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2597,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2597,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2598,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2598,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2599,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2599,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee26,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee26,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee26,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee26,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee26,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee26,VACATION LEAVE - REGULAR,126,TRUE,2018,9,2018
employee26,SICK LEAVE,135,TRUE,2017,0,2017
employee26,PATERNITY LEAVE - PROBI,63,FALSE,2018,0,2018
employee26,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee26,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee26,SICK LEAVE,11.25,TRUE,2019,0,2019
employee26,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee26,SICK LEAVE,103.5,TRUE,2018,31.5,2018
employee26,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee260,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee260,SICK LEAVE,11.25,TRUE,2019,0,2019
employee260,VACATION LEAVE - REGULAR,4.5,TRUE,2018,126,2018
employee260,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee260,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee260,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee260,VACATION LEAVE - REGULAR,22.5,TRUE,2017,76.5,2017
employee260,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee260,SICK LEAVE,135,TRUE,2017,0,2017
employee260,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee2601,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2601,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2603,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2603,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2604,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2604,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2605,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2605,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee261,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee261,SICK LEAVE,11.25,TRUE,2019,0,2019
employee261,VACATION LEAVE - REGULAR,0,TRUE,2017,81,2017
employee261,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee261,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee261,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee261,SICK LEAVE,0,TRUE,2018,54,2018
employee261,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee261,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee261,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee261,SICK LEAVE,90,TRUE,2017,63,2017
employee2610,PATERNITY LEAVE - PROBI,21,FALSE,2018,0,2018
employee2611,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2611,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2612,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2612,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2612,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2612,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2613,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2613,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2614,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2614,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2615,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2615,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2616,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2616,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2617,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2617,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2617,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2617,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee262,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee262,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee262,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee262,SICK LEAVE,11.25,TRUE,2019,0,2019
employee262,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee262,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee262,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee262,SICK LEAVE,108,TRUE,2018,18,2018
employee262,VACATION LEAVE - REGULAR,18,TRUE,2017,0,2017
employee262,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee262,SICK LEAVE,135,TRUE,2017,0,2017
employee262,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee2620,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2620,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2622,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2622,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2622,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2622,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2623,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2623,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2624,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2624,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2625,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2625,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2627,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2627,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2628,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2628,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2628,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2628,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2629,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2629,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee263,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee263,SICK LEAVE,11.25,TRUE,2017,0,2017
employee263,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2630,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2630,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2631,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2631,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2632,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2632,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2634,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2634,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2635,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2635,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2636,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2636,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2637,PATERNITY LEAVE - PROBI,21,FALSE,2018,0,2018
employee2638,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2638,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee264,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee264,SICK LEAVE,45,TRUE,2018,0,2018
employee264,VACATION LEAVE - REGULAR,135,TRUE,2018,0,2018
employee264,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee264,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee264,SICK LEAVE,90,TRUE,2017,0,2017
employee264,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2640,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2640,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2644,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2644,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2645,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2645,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2645,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2645,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2648,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2648,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee265,VACATION LEAVE - REGULAR,36,FALSE,2017,18,2017
employee265,SOLO PARENT LEAVE,63,FALSE,2017,0,2017
employee265,SICK LEAVE,117,FALSE,2017,0,2017
employee2653,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2653,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2653,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2653,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2656,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2656,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2658,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2658,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2659,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2659,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee266,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee266,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee266,SICK LEAVE,11.25,TRUE,2017,0,2017
employee2661,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2661,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2662,SICK LEAVE,56.25,TRUE,2017,0,2017
employee2662,VACATION LEAVE - REGULAR,9,TRUE,2018,135,2018
employee2662,VACATION LEAVE - REG LESS THAN A YR,47.25,TRUE,2017,9,2017
employee2662,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee2662,SICK LEAVE,67.5,TRUE,2018,67.5,2018
employee2662,SICK LEAVE,11.25,TRUE,2019,0,2019
employee2663,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2663,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2665,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2665,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2667,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2667,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2667,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2667,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2668,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2668,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee267,SICK LEAVE,33.75,FALSE,2017,0,2017
employee267,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee267,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee2671,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2671,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2671,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2671,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2672,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2672,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2675,SICK LEAVE,0,FALSE,2018,9,2018
employee2675,SIL,0,TRUE,2018,13.5,2018
employee2675,SIL,22.5,TRUE,2019,0,2019
employee268,SICK LEAVE,45,TRUE,2018,0,2018
employee268,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee268,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee268,SICK LEAVE,49.5,TRUE,2017,9,2017
employee268,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee268,VACATION LEAVE - REGULAR,108,FALSE,2018,27,2018
employee2680,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee2680,PATERNITY LEAVE - PROBI,21,TRUE,2018,0,2018
employee2682,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2682,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee2683,PATERNITY LEAVE,15.75,TRUE,2018,0,2018
employee2683,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2690,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2690,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2693,PATERNITY LEAVE,26.25,TRUE,2018,0,2018
employee2693,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2696,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee2696,PATERNITY LEAVE,21,TRUE,2018,0,2018
employee27,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee27,PATERNITY LEAVE,63,TRUE,2019,0,2019
